Country,Category_Rollup,Year,KWH,CO2
Romania,Gasoline,2011,59746268362.636,14820480331.123
Romania,Gasoline,2012,56289570833.822,13967943736.0075
Romania,Gasoline,2013,58248822272.684006,14461885210.137001
Romania,Gasoline,2014,61730658514.47201,15332417326.198
Romania,Natural Gas,1990,1625875001300.7,332280074015.82404
Romania,Natural Gas,1991,307517500246.014,62847351525.27788
Romania,Natural Gas,1992,276498780089.018,56508055686.7926
Romania,Natural Gas,1993,4826105728222.21,986311227676.7731
Romania,Natural Gas,1994,242757724761.59198,49612396209.52656
Romania,Natural Gas,1995,251498002497.3,51398646770.3732
Romania,Natural Gas,1996,253704780198.344,51849645929.13556
Romania,Natural Gas,1997,4826302172823.811,986351375060.0021
Romania,Natural Gas,1998,4848103284050.486,990806868161.3978
Romania,Natural Gas,1999,4847931275667.953,990771714808.2594
Romania,Natural Gas,2000,4848127839625.686,990811886584.3014
Romania,Natural Gas,2001,173394224823.85,35436577727.25023
Romania,Natural Gas,2002,179330391603.202,36649752131.94639
Romania,Natural Gas,2003,193282502509.602,39501145037.88736
Romania,Natural Gas,2004,183109169217.192,37422020912.91753
Romania,Natural Gas,2005,1314264836563.098,268596304648.40033
Romania,Natural Gas,2006,186167168964.516,38046984321.27814
Romania,Natural Gas,2007,1314068391961.498,268556157265.17133
Romania,Natural Gas,2008,1107805002652.476,226402108392.08655
Romania,Natural Gas,2009,138096778987.244,28222838721.623055
Romania,Natural Gas,2010,140871056835.92798,28789817885.5586
Romania,Natural Gas,2011,145355890486.846,29706383338.79672
Romania,Natural Gas,2012,140790223551.59198,28773297987.238853
Romania,Natural Gas,2013,128221556521.624,26204639506.324295
Romania,Natural Gas,2014,1193401057383.5798,243895374097.48224
Romania,Natural Products,1990,98750453024.63254,37834898359.60669
Romania,Natural Products,1991,36791965214.3264,14348866433.587297
Romania,Natural Products,1992,31981291464.496193,12472703671.153517
Romania,Natural Products,1993,127384034275.81256,49001995047.566895
Romania,Natural Products,1994,50453179270.926125,19676224804.13799
Romania,Natural Products,1995,62413214716.42881,24340991072.610435
Romania,Natural Products,1996,128224375240.52924,50007397899.27521
Romania,Natural Products,1997,267702725908.67603,103455173456.38365
Romania,Natural Products,1998,155437655518.91385,60620333207.65
Romania,Natural Products,1999,145057912406.23706,56572260504.83886
Romania,Natural Products,2000,142151057426.3105,55438614173.80029
Romania,Natural Products,2001,109837224625.37605,42836056714.63907
Romania,Natural Products,2002,120985492398.31648,47183908257.218636
Romania,Natural Products,2003,146344689112.3243,57073913642.28328
Romania,Natural Products,2004,162583765970.24207,63407316283.66801
Romania,Natural Products,2005,166117657712.90875,64785452729.909615
Romania,Natural Products,2006,166458541401.17102,64918072034.738304
Romania,Natural Products,2007,170014249666.84647,66304879591.75013
Romania,Natural Products,2008,194426875193.59793,75825396880.1912
Romania,Natural Products,2009,197540624443.48422,77039677754.24844
Romania,Natural Products,2010,204931669826.3158,79922266786.95116
Romania,Natural Products,2011,178886511340.20572,69764654977.36823
Romania,Natural Products,2012,195205906794.60043,76130249427.62857
Romania,Natural Products,2013,188183448765.52747,73390487684.37651
Romania,Natural Products,2014,187608474598.8818,73166383315.04872
Romania,Oil,1990,2023203285228.0,575989431763.399
Romania,Oil,1991,2695456934141.6,768402036751.1377
Romania,Oil,1992,2660269378213.8003,758413080687.7571
Romania,Oil,1993,2676760141406.4,763089476186.6483
Romania,Oil,1994,2685477092824.4,765348535983.8945
Romania,Oil,1995,2691079708417.6,766924309565.6235
Romania,Oil,1996,2684167258443.2,765036014047.2107
Romania,Oil,1997,2681966228904.6,764488072754.4136
Romania,Oil,1998,2683142924290.4,764510734902.5432
Romania,Oil,1999,1358168614311.8,386639659868.14716
Romania,Oil,2000,1357350641435.2002,386307706600.36255
Romania,Oil,2001,1286412195795.6,365829597702.33295
Romania,Oil,2002,1285855973128.4,365380798607.73846
Romania,Oil,2003,1273308379757.0,361953116408.92816
Romania,Oil,2004,1258904784900.8,358208194706.32654
Romania,Oil,2005,718428019186.4,203639444743.6477
Romania,Oil,2006,719457742232.4,203782083008.86935
Romania,Oil,2007,714641516157.2,202464140780.07196
Romania,Oil,2008,740829870441.2,209917779001.86664
Romania,Oil,2009,724024273663.3999,205323022418.28653
Romania,Oil,2010,725359358064.8,205731578075.1308
Romania,Oil,2011,713057598223.4,202174859328.64697
Romania,Oil,2012,711116096670.2001,201607365984.65268
Romania,Oil,2013,706214926082.6,200268410701.2671
Romania,Oil,2014,1025606737151.3999,291096372819.1342
Romania,Other,1990,7319172521.999999,1829793130.4999998
Romania,Other,1991,5567587787.4,1391896946.85
Romania,Other,1992,5168420801.4,1292105200.35
Romania,Other,1993,9716507773.2,2422463433.8025303
Romania,Other,1994,9379146392.2,2338358444.2963705
Romania,Other,1995,10645786294.4,2654591837.56066
Romania,Other,1996,11693537132.6,2915426317.0614104
Romania,Other,1997,9781202269.400002,2438931252.5323305
Romania,Other,1998,10159091460.599998,2533285872.4604096
Romania,Other,1999,10359369398.6,2581398962.33974
Romania,Other,2000,11331592398.6,2824204646.8619103
Romania,Other,2001,11317092387.0,2819873576.73039
Romania,Other,2002,12380121015.2,3085174732.0267
Romania,Other,2003,9616313248.6,2396767574.3569703
Romania,Other,2004,13011427075.800001,3243457248.93039
Romania,Other,2005,13183593880.199999,3288440634.91707
Romania,Other,2006,13415844066.0,3345399951.3178205
Romania,Other,2007,13562288627.6,3381599219.1661
Romania,Other,2008,17142569269.599998,4277316607.9616594
Romania,Other,2009,15238428857.4,3801708087.19737
Romania,Other,2010,13065204896.6,3260461459.7559695
Romania,Other,2011,12371315452.6,3088871944.7066903
Romania,Other,2012,11907648415.0,2973043443.71063
Romania,Other,2013,9581313220.599998,2392077453.9382095
Romania,Other,2014,11329286841.199999,2828202984.7827997
Russian Federation,Clean,1992,1008450000000.0,136781463500.0
Russian Federation,Clean,1993,3852587000000.0,180690382000.0
Russian Federation,Clean,1994,875914000000.0,115348303500.0
Russian Federation,Clean,1995,3756027000000.0,165756778000.0
Russian Federation,Clean,1996,847183000000.0,112084530500.0
Russian Federation,Clean,1997,3234132000000.0,153694011000.0
Russian Federation,Clean,1998,827158000000.0,108179241000.0
Russian Federation,Clean,1999,846224000000.0,108952795500.0
Russian Federation,Clean,2000,877764000000.0,112727927500.0
Russian Federation,Clean,2001,891281000000.0,112586035000.0
Russian Federation,Clean,2002,891279000000.0,113802217000.0
Russian Federation,Clean,2003,916277000000.0,118109516000.0
Russian Federation,Clean,2004,931858000000.0,118474091500.0
Russian Federation,Clean,2005,3248079000000.0,164591842000.0
Russian Federation,Clean,2006,995789000000.0,128720065000.0
Russian Federation,Clean,2007,1015326000000.0,131127549000.0
Russian Federation,Clean,2008,3335374000000.0,179642923500.0
Russian Federation,Clean,2009,991976000000.0,126883695000.0
Russian Federation,Clean,2010,1038026000000.0,135449634500.0
Russian Federation,Clean,2011,1054760000000.0,138230486000.0
Russian Federation,Clean,2012,1070729000000.0,140499373500.0
Russian Federation,Clean,2013,1059087000000.0,136640903000.0
Russian Federation,Clean,2014,1064111000000.0,137243414500.0
Russian Federation,Coal,1992,3451198996233.372,1150779569635.7415
Russian Federation,Coal,1993,3064096752984.876,1021764011221.2283
Russian Federation,Coal,1994,2887242333413.61,962300998540.2241
Russian Federation,Coal,1995,2748465924602.3623,917440799142.072
Russian Federation,Coal,1996,2759879227192.1777,919900471245.8354
Russian Federation,Coal,1997,2.315643393710781e+16,7583747200512294.0
Russian Federation,Coal,1998,2392946620717.3857,798349099452.23
Russian Federation,Coal,1999,2555297164093.534,853608384470.3126
Russian Federation,Coal,2000,2569585682168.066,857202202771.7109
Russian Federation,Coal,2001,2725917792399.99,909306914702.9026
Russian Federation,Coal,2002,2669628872167.3877,890412331366.3169
Russian Federation,Coal,2003,2890852030085.17,964110462376.1217
Russian Federation,Coal,2004,3041892890716.648,1014952841357.7413
Russian Federation,Coal,2005,3986615795170127.0,1305633989841207.5
Russian Federation,Coal,2006,3313483443767.6377,1103411213944.6472
Russian Federation,Coal,2007,820681730403488.0,268792511623466.75
Russian Federation,Coal,2008,820710167289461.0,268800837378333.0
Russian Federation,Coal,2009,3278566734683.492,1093731170874.99
Russian Federation,Coal,2010,3525400611570.61,1176957111758.6807
Russian Federation,Coal,2011,3478660982330.238,1161352337839.8618
Russian Federation,Coal,2012,3931604602404.2197,1311677830953.69
Russian Federation,Coal,2013,3916895437707.8223,1307251173917.023
Russian Federation,Coal,2014,2.7574799710163404e+16,9030771936588920.0
Russian Federation,Exclude,1992,2700609712215.4297,725016129593.7484
Russian Federation,Exclude,1993,2709841089784.5723,727685865930.768
Russian Federation,Exclude,1994,2478854466711.864,665507988936.8237
Russian Federation,Exclude,1995,2324405358811.314,623825917514.7859
Russian Federation,Exclude,1996,1944184525172.72,521637389654.9863
Russian Federation,Exclude,1997,1860919736218.5198,499186550748.4619
Russian Federation,Exclude,1998,1849592738096.244,496074407912.1131
Russian Federation,Exclude,1999,1850524641764.336,496230447967.96344
Russian Federation,Exclude,2000,1901302939136.1218,509742046033.7857
Russian Federation,Exclude,2001,1887982796457.1438,506100144502.6806
Russian Federation,Exclude,2002,1853258305874.58,496723999384.2615
Russian Federation,Exclude,2003,1848264443869.964,495521771799.8111
Russian Federation,Exclude,2004,1847605822088.73,495042788715.36224
Russian Federation,Exclude,2005,1883242988862.106,503891772158.65796
Russian Federation,Exclude,2006,1944744359910.15,520300653060.3847
Russian Federation,Exclude,2007,1870352815726.126,500192254124.28143
Russian Federation,Exclude,2008,1831593906012.28,489342069056.0027
Russian Federation,Exclude,2009,1765524611399.804,471376875207.2809
Russian Federation,Exclude,2010,1886781714151.916,503611693035.73425
Russian Federation,Exclude,2011,1979761207678.148,528797115807.7336
Russian Federation,Exclude,2012,1991451964241.2578,531858651337.511
Russian Federation,Exclude,2013,1797930313197.636,479786569351.43
Russian Federation,Exclude,2014,1739158576825.256,464146153229.79926
Russian Federation,Gasoline,1992,868551296927.4,217423006404.44
Russian Federation,Gasoline,1993,703637227693.762,175743017901.5205
Russian Federation,Gasoline,1994,591716845604.502,147804628245.9035
Russian Federation,Gasoline,1995,682993130921.0221,170546854513.5575
Russian Federation,Gasoline,1996,668268835350.064,166855586445.996
Russian Federation,Gasoline,1997,650641679419.468,162395047698.125
Russian Federation,Gasoline,1998,667773747629.498,166668901132.1905
Russian Federation,Gasoline,1999,685356925366.1421,170800067576.8715
Russian Federation,Gasoline,2000,805514411361.5161,200530512995.241
Russian Federation,Gasoline,2001,800078742605.832,199048952097.094
Russian Federation,Gasoline,2002,830672597400.36,206815935612.764
Russian Federation,Gasoline,2003,850016862589.1581,211417968944.9595
Russian Federation,Gasoline,2004,856597114959.81,212992420314.46652
Russian Federation,Gasoline,2005,888343249397.2161,220846269135.44803
Russian Federation,Gasoline,2006,944005760602.524,234584707350.579
Russian Federation,Gasoline,2007,976773867226.1399,242660502524.609
Russian Federation,Gasoline,2008,996356771833.732,247492512236.645
Russian Federation,Gasoline,2009,1006733806254.126,249596779060.8615
Russian Federation,Gasoline,2010,1032937071790.38,256016486451.14902
Russian Federation,Gasoline,2011,1079167656553.7201,267601982108.708
Russian Federation,Gasoline,2012,1064477358272.824,263670876220.54803
Russian Federation,Gasoline,2013,1112080645790.656,275247315062.72205
Russian Federation,Gasoline,2014,1143494587915.684,282747911422.77905
Russian Federation,Natural Gas,1992,6877566097817.111,1405568183410.883
Russian Federation,Natural Gas,1993,522125196895244.06,106706726489481.03
Russian Federation,Natural Gas,1994,6497444868108.115,1327882807695.2556
Russian Federation,Natural Gas,1995,6374026586856.138,1302659813555.7888
Russian Federation,Natural Gas,1996,6438724753250.754,1315882177821.8567
Russian Federation,Natural Gas,1997,517136086222113.4,105687101941213.31
Russian Federation,Natural Gas,1998,517683766004901.9,105799031258421.8
Russian Federation,Natural Gas,1999,517693107734598.8,105800940427719.95
Russian Federation,Natural Gas,2000,485180704657105.5,99156380610772.66
Russian Federation,Natural Gas,2001,485134093997348.75,99146854790238.16
Russian Federation,Natural Gas,2002,485151921344943.94,99150498165266.19
Russian Federation,Natural Gas,2003,6740085695770.0,1377471313644.515
Russian Federation,Natural Gas,2004,6894579719708.29,1409045257316.7832
Russian Federation,Natural Gas,2005,518541000084302.75,105974224187228.95
Russian Federation,Natural Gas,2006,7156317738600.489,1462536656237.782
Russian Federation,Natural Gas,2007,518503418217324.3,105966543581074.58
Russian Federation,Natural Gas,2008,486883622775596.2,99504405986648.6
Russian Federation,Natural Gas,2009,6488423925621.1875,1326039197679.2021
Russian Federation,Natural Gas,2010,7380702418634.529,1508394153296.3386
Russian Federation,Natural Gas,2011,7568718317839.478,1546818962616.8542
Russian Federation,Natural Gas,2012,7428311715162.642,1518124065227.7888
Russian Federation,Natural Gas,2013,7758779410382.832,1585661748099.9392
Russian Federation,Natural Gas,2014,350075039951710.56,71544835914931.08
Russian Federation,Natural Products,1992,572784294049.2909,223189725633.41544
Russian Federation,Natural Products,1993,536628752402.65845,209221420941.55838
Russian Federation,Natural Products,1994,367956424620.4598,143394371292.8497
Russian Federation,Natural Products,1995,329671378592.4474,128460763339.9729
Russian Federation,Natural Products,1996,284952302928.3266,111001942482.92737
Russian Federation,Natural Products,1997,504513029201422.6,191717410687754.8
Russian Federation,Natural Products,1998,200848178511.7476,78255529114.92876
Russian Federation,Natural Products,1999,264505748193.31815,103069943947.77808
Russian Federation,Natural Products,2000,213993241250.0116,83378145357.46292
Russian Federation,Natural Products,2001,201254555749.07135,78416402017.17143
Russian Federation,Natural Products,2002,190987510256.55267,74425945397.15314
Russian Federation,Natural Products,2003,188049827694.18625,73290903873.02063
Russian Federation,Natural Products,2004,183508753140.21838,71525713690.52518
Russian Federation,Natural Products,2005,184888933522.1396,72060513814.47604
Russian Federation,Natural Products,2006,185733892319.2172,72394168637.52191
Russian Federation,Natural Products,2007,196909297238.42282,76759001894.48572
Russian Federation,Natural Products,2008,164999087054.71957,64324457708.96944
Russian Federation,Natural Products,2009,153727486448.5574,59926906804.59819
Russian Federation,Natural Products,2010,154654270043.31708,60285153292.884056
Russian Federation,Natural Products,2011,159582610754.87537,62197283495.786995
Russian Federation,Natural Products,2012,180939403259.18454,70532641021.87877
Russian Federation,Natural Products,2013,160980531520.98886,62730950363.131256
Russian Federation,Natural Products,2014,147577565688.62476,57503549688.31406
Russian Federation,Oil,1992,80270372521802.2,22897589881538.36
Russian Federation,Oil,1993,80118512733647.8,22856212890222.35
Russian Federation,Oil,1994,79844666264570.8,22780564800322.816
Russian Federation,Oil,1995,79713965215565.6,22742842264003.7
Russian Federation,Oil,1996,79678900631958.4,22733161680437.02
Russian Federation,Oil,1997,79483031558596.6,22677112912253.594
Russian Federation,Oil,1998,79402857272235.0,22654846357191.477
Russian Federation,Oil,1999,79402910522277.61,22654351874415.89
Russian Federation,Oil,2000,79413004058130.2,22656564481062.64
Russian Federation,Oil,2001,97837741964575.4,27915540952831.566
Russian Federation,Oil,2002,97905749935648.4,27934448480456.46
Russian Federation,Oil,2003,97894276370914.0,27930853378707.047
Russian Federation,Oil,2004,97929715538154.2,27940706775590.87
Russian Federation,Oil,2005,471267952625171.6,134505368990759.14
Russian Federation,Oil,2006,119362701851196.2,34056687614901.637
Russian Federation,Oil,2007,127319299522024.8,36327569681126.945
Russian Federation,Oil,2008,471501376589688.44,134570356076895.4
Russian Federation,Oil,2009,126725995991826.8,36158135045526.01
Russian Federation,Oil,2010,126825773654982.19,36185862627263.61
Russian Federation,Oil,2011,97873888632381.6,27921780541167.676
Russian Federation,Oil,2012,97880288470834.81,27923754514727.97
Russian Federation,Oil,2013,97945606578644.8,27941739234559.062
Russian Federation,Oil,2014,166686821599350.62,47561807141049.73
Russian Federation,Other,1992,231040268165.4,57592684978.27779
Russian Federation,Other,1993,208872055986.4,52059737258.86761
Russian Federation,Other,1994,156875764389.4,39103072522.71077
Russian Federation,Other,1995,185613981824.4,46254956562.268974
Russian Federation,Other,1996,176087946425.8,43870020344.599304
Russian Federation,Other,1997,163709658745.4,40775242488.22345
Russian Federation,Other,1998,120173623916.59999,29959545785.673008
Russian Federation,Other,1999,176098918656.80002,43880191818.01426
Russian Federation,Other,2000,163920381136.2,40852694277.96261
Russian Federation,Other,2001,189292262544.8,47166083355.058716
Russian Federation,Other,2002,175570973790.0,43742880677.60988
Russian Federation,Other,2003,190088985404.4,47358615270.19524
Russian Federation,Other,2004,190517791303.0,47466449263.40681
Russian Federation,Other,2005,240444303466.4,59947562463.567154
Russian Federation,Other,2006,253469591664.4,63203384382.1115
Russian Federation,Other,2007,264212100258.4,65887511137.74452
Russian Federation,Other,2008,254552536975.2,63470178501.10218
Russian Federation,Other,2009,246555863911.2,61462802203.53577
Russian Federation,Other,2010,346170832492.0,86276623744.85489
Russian Federation,Other,2011,374423077316.0,93320900620.54965
Russian Federation,Other,2012,398959430278.4,99445986503.94778
Russian Federation,Other,2013,429278593422.60004,107003727398.74678
Russian Federation,Other,2014,474742102015.6,118314810787.88402
Rwanda,Bio Fuels,1990,21444461.6,833975.1116240001
Rwanda,Bio Fuels,1991,27877800.080000002,1084167.6451112002
Rwanda,Bio Fuels,1992,27877800.080000002,1084167.6451112002
Rwanda,Bio Fuels,1993,27877800.080000002,1084167.6451112002
Rwanda,Bio Fuels,1994,17155569.28,667180.0892992001
Rwanda,Bio Fuels,1995,6433338.48,250192.5334872
Rwanda,Bio Fuels,1996,0.0,0.0
Rwanda,Bio Fuels,1997,0.0,0.0
Rwanda,Bio Fuels,1998,0.0,0.0
Rwanda,Bio Fuels,1999,0.0,0.0
Rwanda,Bio Fuels,2000,0.0,0.0
Rwanda,Bio Fuels,2001,24446686.224000003,950731.6272513601
Rwanda,Bio Fuels,2002,36455584.72,1417757.6897608
Rwanda,Bio Fuels,2003,20972683.4448,815627.659168272
Rwanda,Bio Fuels,2004,34954472.40800001,1359379.4319471202
Rwanda,Bio Fuels,2005,34954472.40800001,1359379.4319471202
Rwanda,Bio Fuels,2006,69908944.81600001,2718758.8638942405
Rwanda,Bio Fuels,2007,62832272.488000005,2443547.0770583204
Rwanda,Bio Fuels,2008,62832272.488000005,2443547.0770583204
Rwanda,Bio Fuels,2009,62832272.488000005,2443547.0770583204
Rwanda,Bio Fuels,2010,42031144.73600001,1634591.2187830403
Rwanda,Bio Fuels,2011,62832272.488000005,2443547.0770583204
Rwanda,Bio Fuels,2012,62832272.488000005,2443547.0770583204
Rwanda,Bio Fuels,2013,42031144.73600001,1634591.2187830403
Rwanda,Bio Fuels,2014,69908944.81600001,2718758.8638942405
Rwanda,Clean,1990,171000000.0,3809500.0
Rwanda,Clean,1991,169000000.0,3772500.0
Rwanda,Clean,1992,176000000.0,3902000.0
Rwanda,Clean,1993,3159000000.0,59087500.0
Rwanda,Clean,1994,162000000.0,3643000.0
Rwanda,Clean,1995,3164000000.0,59180000.0
Rwanda,Clean,1996,154000000.0,3495000.0
Rwanda,Clean,1997,3144000000.0,58810000.0
Rwanda,Clean,1998,3130000000.0,58551000.0
Rwanda,Clean,1999,3132000000.0,58588000.0
Rwanda,Clean,2000,3113000000.0,58236500.0
Rwanda,Clean,2001,3091004000.0,57507220.0
Rwanda,Clean,2002,3100000000.0,57673000.0
Rwanda,Clean,2003,119600000.0,2535600.0
Rwanda,Clean,2004,143700000.0,12251550.0
Rwanda,Clean,2005,2117800000.0,47593450.0
Rwanda,Clean,2006,170700000.0,24524400.0
Rwanda,Clean,2007,165420000.0,22912400.0
Rwanda,Clean,2008,2194500000.0,60326850.0
Rwanda,Clean,2009,248400000.0,28687650.0
Rwanda,Clean,2010,281100000.0,32471000.0
Rwanda,Clean,2011,345500000.0,38039050.0
Rwanda,Clean,2012,393000000.0,41388750.0
Rwanda,Clean,2013,413100000.0,50426849.99999999
Rwanda,Clean,2014,476100000.0,55652300.0
Rwanda,Coal,1998,376944746.0,123449404.315
Rwanda,Coal,1999,393333648.0,128816769.72
Rwanda,Coal,2000,393333648.0,128816769.72
Rwanda,Coal,2001,393333648.0,128816769.72
Rwanda,Coal,2002,393333648.0,128816769.72
Rwanda,Coal,2003,393333648.0,128816769.72
Rwanda,Coal,2004,393333648.0,128816769.72
Rwanda,Coal,2005,3328585996.2,1090111913.7555
Rwanda,Coal,2006,3502308357.3999996,1147005987.0484998
Rwanda,Coal,2007,3703891852.0,1213024581.53
Rwanda,Coal,2008,3916947578.0,1282800331.795
Rwanda,Coal,2009,4142294980.5,1356601606.11375
Rwanda,Coal,2010,4381572949.700001,1434965141.0267503
Rwanda,Coal,2011,4569225877.6,1496421474.9140003
Rwanda,Coal,2012,4713448215.200001,1543654290.4780004
Rwanda,Coal,2013,4962559525.6,1625238244.6340003
Rwanda,Coal,2014,4998615110.0,1637046448.525
Rwanda,Exclude,1990,34000.0,8500.0
Rwanda,Exclude,1991,34000.0,8500.0
Rwanda,Exclude,1992,34000.0,8500.0
Rwanda,Exclude,1993,34000.0,8500.0
Rwanda,Exclude,1994,30500.0,7625.0
Rwanda,Exclude,1995,30500.0,7625.0
Rwanda,Exclude,1996,30500.0,7625.0
Rwanda,Exclude,1997,30500.0,7625.0
Rwanda,Exclude,1998,34300.0,8575.0
Rwanda,Exclude,1999,34300.0,8575.0
Rwanda,Exclude,2000,34300.0,8575.0
Rwanda,Exclude,2001,34300.0,8575.0
Rwanda,Exclude,2002,34300.0,8575.0
Rwanda,Exclude,2003,34300.0,8575.0
Rwanda,Exclude,2004,42100.0,10525.0
Rwanda,Exclude,2005,52100.0,13025.0
Rwanda,Exclude,2006,57100.0,14275.0
Rwanda,Exclude,2007,56350.0,14087.5
Rwanda,Exclude,2008,56350.0,14087.5
Rwanda,Exclude,2009,74500.0,18625.0
Rwanda,Exclude,2010,84100.0,21025.0
Rwanda,Exclude,2011,89450.0,22362.5
Rwanda,Exclude,2012,99000.0,24750.0
Rwanda,Exclude,2013,108900.0,27225.0
Rwanda,Exclude,2014,118600.0,29650.0
Rwanda,Gasoline,1990,723695023.4000001,183853758.194
Rwanda,Gasoline,1991,564278229.2,143512892.588
Rwanda,Gasoline,1992,619164235.4421033,157414087.24894685
Rwanda,Gasoline,1993,636875681.1668041,161896007.48336905
Rwanda,Gasoline,1994,653419826.7354432,166042458.8338608
Rwanda,Gasoline,1995,669729240.1440746,170226342.68124297
Rwanda,Gasoline,1996,680299905.0450443,172908223.54035708
Rwanda,Gasoline,1997,708982032.4073944,180151436.18992257
Rwanda,Gasoline,1998,736111700.0,187082094.11
Rwanda,Gasoline,1999,797250637.8,202855162.284
Rwanda,Gasoline,2000,846417343.8,215269338.882
Rwanda,Gasoline,2001,864099022.0008869,219743519.56023058
Rwanda,Gasoline,2002,885440035.2403505,224923016.04049113
Rwanda,Gasoline,2003,916051682.84076,232635933.10859764
Rwanda,Gasoline,2004,958999961.6438003,243556374.28938806
Rwanda,Gasoline,2005,979127538.85696,248543433.0568096
Rwanda,Gasoline,2006,1017372730.5642,258323137.4083446
Rwanda,Gasoline,2007,1069127383.0790001,271679425.87114465
Rwanda,Gasoline,2008,1061500849.2,269714382.438
Rwanda,Gasoline,2009,1104445328.0,280633835.61800003
Rwanda,Gasoline,2010,1163420375.18,295598180.9228
Rwanda,Gasoline,2011,1347526078.02,342345857.2098
Rwanda,Gasoline,2012,1531631780.8600001,389093533.49680007
Rwanda,Gasoline,2013,1540381787.8600001,391073201.74719995
Rwanda,Gasoline,2014,1570183756.1460001,398678968.94292
Rwanda,Natural Gas,1990,617832500494.266,126266428126.01314
Rwanda,Natural Gas,1991,11666666.675999999,2384316.66857412
Rwanda,Natural Gas,1992,12222222.231999999,2497855.55755384
Rwanda,Natural Gas,1993,617832500494.266,126266428126.01314
Rwanda,Natural Gas,1994,12500000.01,2554625.0020437
Rwanda,Natural Gas,1995,617721894938.622,126243823668.60617
Rwanda,Natural Gas,1996,12777777.787999999,2611394.44653356
Rwanda,Natural Gas,1997,617721894938.622,126243823668.60617
Rwanda,Natural Gas,1998,617721894938.622,126243823668.60617
Rwanda,Natural Gas,1999,617721894938.622,126243823668.60617
Rwanda,Natural Gas,2000,617721894938.622,126243823668.60617
Rwanda,Natural Gas,2001,617721894938.622,126243823668.60617
Rwanda,Natural Gas,2002,1116416.389782022,228162.01757975182
Rwanda,Natural Gas,2003,3405944.4471692,696072.8666679694
Rwanda,Natural Gas,2004,5419444.44878,1107571.8619971685
Rwanda,Natural Gas,2005,617832500494.266,126266428126.01314
Rwanda,Natural Gas,2006,6666666.672,1362466.6677566401
Rwanda,Natural Gas,2007,617832500494.266,126266428126.01314
Rwanda,Natural Gas,2008,617832500494.266,126266428126.01314
Rwanda,Natural Gas,2009,7222222.228,1476005.55673636
Rwanda,Natural Gas,2010,6250000.005,1277312.50102185
Rwanda,Natural Gas,2011,6250000.005,1277312.50102185
Rwanda,Natural Gas,2012,6250000.005,1277312.50102185
Rwanda,Natural Gas,2013,6555555.5608,1339758.889960696
Rwanda,Natural Gas,2014,613496833824.1309,125380347928.63762
Rwanda,Natural Products,1990,5455893253600.0,2073576103304.0
Rwanda,Natural Products,1991,33666693599.999996,13130010503.999998
Rwanda,Natural Products,1992,33666693599.999996,13130010503.999998
Rwanda,Natural Products,1993,33666693599.999996,13130010503.999998
Rwanda,Natural Products,1994,28055578000.0,10941675420.0
Rwanda,Natural Products,1995,5479998606217.6,2082977190824.864
Rwanda,Natural Products,1996,62283383159.99999,24290519432.399998
Rwanda,Natural Products,1997,5501904401520.0,2091520450992.8
Rwanda,Natural Products,1998,5503026624640.0,2091958118009.6
Rwanda,Natural Products,1999,5506393294000.0,2093271119060.0
Rwanda,Natural Products,2000,5478337716000.0,2082329443640.0
Rwanda,Natural Products,2001,5478337716000.0,2082329443640.0
Rwanda,Natural Products,2002,5478337716000.0,2082329443640.0
Rwanda,Natural Products,2003,56111156000.0,21883350840.0
Rwanda,Natural Products,2004,56111156000.0,21883350840.0
Rwanda,Natural Products,2005,77256935367.9433,30130204793.497887
Rwanda,Natural Products,2006,79908477718.28658,31164306310.131767
Rwanda,Natural Products,2007,82813874681.71341,32297411125.86823
Rwanda,Natural Products,2008,85835363685.45824,33475791837.328712
Rwanda,Natural Products,2009,88980684208.60155,34702466841.35461
Rwanda,Natural Products,2010,92254479931.85823,35979247173.42471
Rwanda,Natural Products,2011,95029853801.59999,37061642982.624
Rwanda,Natural Products,2012,98036749651.55917,38234332364.10808
Rwanda,Natural Products,2013,101188614284.15999,39463559570.822395
Rwanda,Natural Products,2014,102122303920.0,39827698528.8
Rwanda,Oil,1990,1354667750.3999999,369306021.000136
Rwanda,Oil,1991,1310501048.3999999,356503905.202896
Rwanda,Oil,1992,1278509828.251489,347372331.32370496
Rwanda,Oil,1993,1281593252.7182264,347862119.24677056
Rwanda,Oil,1994,1271445140.5997434,344965442.12367076
Rwanda,Oil,1995,1226241456.1034913,332452847.17778057
Rwanda,Oil,1996,1215584073.466481,329410803.8778723
Rwanda,Oil,1997,1228815587.6072392,332797262.5174904
Rwanda,Oil,1998,1215584073.466481,329410803.8778723
Rwanda,Oil,1999,1253213777.3479977,339371137.04037243
Rwanda,Oil,2000,1265158231.3479977,342585389.6117725
Rwanda,Oil,2001,1230611940.710987,333114841.1690642
Rwanda,Oil,2002,1184121184.8517456,320430036.95168227
Rwanda,Oil,2003,1124398488.40696,304358652.3702827
Rwanda,Oil,2004,1112454034.40696,301144399.7988827
Rwanda,Oil,2005,1039990087.54696,280850635.56388426
Rwanda,Oil,2006,1048158644.0818,283219292.5413639
Rwanda,Oil,2007,1072791741.56604,289401251.76559395
Rwanda,Oil,2008,1057018623.3920001,285125743.70041245
Rwanda,Oil,2009,1147117584.36,309477384.4705984
Rwanda,Oil,2010,1158653149.144,312496854.75283945
Rwanda,Oil,2011,1282742137.304,345926057.2739577
